ID,Name,Age,Marks
180928,Student180928,19,82
180929,Student180929,25,66
180930,Student180930,24,35
180931,Student180931,19,75
180932,Student180932,22,51
180933,Student180933,21,68
180934,Student180934,20,44
180935,Student180935,24,62
180936,Student180936,24,72
180937,Student180937,22,41
180938,Student180938,22,61
180939,Student180939,22,59
180940,Student180940,20,83
180941,Student180941,25,37
180942,Student180942,19,96
180943,Student180943,23,95
180944,Student180944,22,73
180945,Student180945,18,63
180946,Student180946,24,43
180947,Student180947,25,61
180948,Student180948,21,51
180949,Student180949,19,99
180950,Student180950,18,73
180951,Student180951,25,86
180952,Student180952,18,50
180953,Student180953,23,100
180954,Student180954,25,40
180955,Student180955,19,44
180956,Student180956,23,92
180957,Student180957,22,52
180958,Student180958,25,62
180959,Student180959,25,91
180960,Student180960,21,61
180961,Student180961,25,96
180962,Student180962,18,59
180963,Student180963,25,72
180964,Student180964,23,73
180965,Student180965,20,39
180966,Student180966,18,89
180967,Student180967,23,44
180968,Student180968,23,40
180969,Student180969,18,84
180970,Student180970,23,74
180971,Student180971,20,41
180972,Student180972,24,43
180973,Student180973,25,68
180974,Student180974,25,50
180975,Student180975,20,87
180976,Student180976,18,87
180977,Student180977,20,93
180978,Student180978,25,63
180979,Student180979,20,36
180980,Student180980,25,77
180981,Student180981,24,59
180982,Student180982,23,35
180983,Student180983,19,97
180984,Student180984,24,65
180985,Student180985,23,94
180986,Student180986,23,35
180987,Student180987,19,38
180988,Student180988,25,96
180989,Student180989,24,96
180990,Student180990,19,68
180991,Student180991,18,44
180992,Student180992,20,91
180993,Student180993,25,77
180994,Student180994,19,53
180995,Student180995,21,92
180996,Student180996,21,84
180997,Student180997,24,69
180998,Student180998,20,59
180999,Student180999,19,56
181000,Student181000,20,69
181001,Student181001,20,88
181002,Student181002,21,99
181003,Student181003,21,87
181004,Student181004,24,91
181005,Student181005,20,89
181006,Student181006,22,61
181007,Student181007,24,60
181008,Student181008,20,57
181009,Student181009,23,40
181010,Student181010,20,84
181011,Student181011,22,47
181012,Student181012,21,56
181013,Student181013,18,97
181014,Student181014,19,86
181015,Student181015,23,86
181016,Student181016,21,82
181017,Student181017,23,60
181018,Student181018,25,59
181019,Student181019,22,75
181020,Student181020,22,48
181021,Student181021,18,92
181022,Student181022,24,64
181023,Student181023,22,85
181024,Student181024,22,69
181025,Student181025,22,63
181026,Student181026,24,40
181027,Student181027,22,80
181028,Student181028,18,87
181029,Student181029,24,66
181030,Student181030,23,48
181031,Student181031,21,41
181032,Student181032,18,85
181033,Student181033,20,46
181034,Student181034,23,66
181035,Student181035,24,47
181036,Student181036,18,78
181037,Student181037,23,70
181038,Student181038,23,68
181039,Student181039,21,88
181040,Student181040,18,90
181041,Student181041,25,76
181042,Student181042,21,85
181043,Student181043,18,88
181044,Student181044,23,75
181045,Student181045,24,81
181046,Student181046,19,74
181047,Student181047,25,79
181048,Student181048,23,37
181049,Student181049,21,48
181050,Student181050,19,44
181051,Student181051,22,50
181052,Student181052,22,49
181053,Student181053,23,92
181054,Student181054,22,88
181055,Student181055,24,38
181056,Student181056,21,66
181057,Student181057,22,85
181058,Student181058,20,40
181059,Student181059,25,93
181060,Student181060,21,49
181061,Student181061,23,90
181062,Student181062,20,83
181063,Student181063,23,78
181064,Student181064,23,45
181065,Student181065,23,46
181066,Student181066,19,57
181067,Student181067,25,55
181068,Student181068,21,87
181069,Student181069,25,85
181070,Student181070,18,93
181071,Student181071,25,94
181072,Student181072,22,58
181073,Student181073,21,79
181074,Student181074,20,69
181075,Student181075,19,94
181076,Student181076,20,55
181077,Student181077,19,88
181078,Student181078,18,93
181079,Student181079,23,52
181080,Student181080,19,94
181081,Student181081,19,58
181082,Student181082,24,45
181083,Student181083,21,59
181084,Student181084,24,86
181085,Student181085,20,56
181086,Student181086,20,36
181087,Student181087,24,81
181088,Student181088,18,61
181089,Student181089,19,52
181090,Student181090,24,95
181091,Student181091,24,90
181092,Student181092,20,88
181093,Student181093,22,69
181094,Student181094,19,76
181095,Student181095,19,62
181096,Student181096,23,50
181097,Student181097,20,64
181098,Student181098,22,72
181099,Student181099,21,80
181100,Student181100,20,53
181101,Student181101,19,78
181102,Student181102,21,48
181103,Student181103,25,45
181104,Student181104,25,91
181105,Student181105,21,90
181106,Student181106,23,96
181107,Student181107,24,80
181108,Student181108,25,80
181109,Student181109,24,52
181110,Student181110,19,98
181111,Student181111,19,40
181112,Student181112,21,63
181113,Student181113,21,58
181114,Student181114,18,45
181115,Student181115,23,67
181116,Student181116,20,78
181117,Student181117,23,94
181118,Student181118,25,91
181119,Student181119,18,66
181120,Student181120,24,96
181121,Student181121,25,70
181122,Student181122,24,40
181123,Student181123,20,66
181124,Student181124,19,76
181125,Student181125,22,47
181126,Student181126,20,58
181127,Student181127,25,61
181128,Student181128,25,51
181129,Student181129,24,44
181130,Student181130,19,65
181131,Student181131,22,71
181132,Student181132,24,72
181133,Student181133,22,72
181134,Student181134,18,95
181135,Student181135,20,49
181136,Student181136,23,73
181137,Student181137,23,76
181138,Student181138,22,65
181139,Student181139,19,61
181140,Student181140,21,43
181141,Student181141,22,96
181142,Student181142,19,60
181143,Student181143,20,55
181144,Student181144,19,67
181145,Student181145,19,42
181146,Student181146,24,43
181147,Student181147,21,61
181148,Student181148,25,59
181149,Student181149,18,87
181150,Student181150,18,63
181151,Student181151,22,53
181152,Student181152,23,53
181153,Student181153,20,87
181154,Student181154,22,55
181155,Student181155,21,92
181156,Student181156,21,95
181157,Student181157,24,99
181158,Student181158,23,62
181159,Student181159,24,76
181160,Student181160,20,61
181161,Student181161,24,65
181162,Student181162,20,81
181163,Student181163,22,84
181164,Student181164,21,65
181165,Student181165,18,76
181166,Student181166,22,51
181167,Student181167,21,55
181168,Student181168,25,61
181169,Student181169,21,72
181170,Student181170,21,77
181171,Student181171,21,55
181172,Student181172,20,94
181173,Student181173,23,62
181174,Student181174,18,94
181175,Student181175,24,74
181176,Student181176,21,84
181177,Student181177,21,93
181178,Student181178,18,47
181179,Student181179,24,49
181180,Student181180,22,55
181181,Student181181,25,54
181182,Student181182,18,94
181183,Student181183,18,69
181184,Student181184,18,71
181185,Student181185,19,73
181186,Student181186,19,76
181187,Student181187,18,48
181188,Student181188,24,75
181189,Student181189,18,64
181190,Student181190,24,65
181191,Student181191,19,53
181192,Student181192,20,51
181193,Student181193,20,69
181194,Student181194,18,58
181195,Student181195,18,57
181196,Student181196,25,65
181197,Student181197,18,91
181198,Student181198,21,72
181199,Student181199,18,76
181200,Student181200,22,37
181201,Student181201,25,81
181202,Student181202,23,50
181203,Student181203,24,58
181204,Student181204,23,97
181205,Student181205,24,83
181206,Student181206,21,85
181207,Student181207,25,84
181208,Student181208,18,82
181209,Student181209,19,55
181210,Student181210,23,72
181211,Student181211,22,91
181212,Student181212,25,73
181213,Student181213,20,35
181214,Student181214,24,73
181215,Student181215,18,94
181216,Student181216,22,62
181217,Student181217,19,41
181218,Student181218,21,52
181219,Student181219,24,74
181220,Student181220,25,90
181221,Student181221,25,75
181222,Student181222,21,92
181223,Student181223,24,55
181224,Student181224,18,47
181225,Student181225,23,67
181226,Student181226,19,91
181227,Student181227,23,36
181228,Student181228,22,98
181229,Student181229,22,98
181230,Student181230,23,89
181231,Student181231,25,94
181232,Student181232,19,59
181233,Student181233,22,98
181234,Student181234,19,92
181235,Student181235,23,38
181236,Student181236,18,53
181237,Student181237,22,97
181238,Student181238,22,62
181239,Student181239,23,66
181240,Student181240,19,62
181241,Student181241,20,72
181242,Student181242,20,70
181243,Student181243,24,58
181244,Student181244,22,83
181245,Student181245,24,64
181246,Student181246,24,96
181247,Student181247,25,89
181248,Student181248,19,55
181249,Student181249,22,61
181250,Student181250,24,40
181251,Student181251,19,41
181252,Student181252,25,96
181253,Student181253,21,75
181254,Student181254,20,49
181255,Student181255,19,71
181256,Student181256,23,69
181257,Student181257,22,37
181258,Student181258,22,86
181259,Student181259,19,89
181260,Student181260,19,48
181261,Student181261,23,59
181262,Student181262,23,36
181263,Student181263,21,74
181264,Student181264,18,62
181265,Student181265,19,95
181266,Student181266,24,78
181267,Student181267,24,85
181268,Student181268,24,93
181269,Student181269,19,48
181270,Student181270,25,94
181271,Student181271,25,49
181272,Student181272,25,44
181273,Student181273,20,82
181274,Student181274,25,73
181275,Student181275,22,100
181276,Student181276,18,39
181277,Student181277,23,42
181278,Student181278,23,97
181279,Student181279,23,88
181280,Student181280,19,51
181281,Student181281,19,65
181282,Student181282,18,57
181283,Student181283,24,40
181284,Student181284,19,48
181285,Student181285,19,45
181286,Student181286,18,75
181287,Student181287,25,93
181288,Student181288,19,57
181289,Student181289,23,43
181290,Student181290,25,46
181291,Student181291,20,45
181292,Student181292,20,50
181293,Student181293,19,44
181294,Student181294,25,60
181295,Student181295,19,74
181296,Student181296,18,87
181297,Student181297,22,80
181298,Student181298,21,57
181299,Student181299,19,59
181300,Student181300,25,78
181301,Student181301,25,87
181302,Student181302,21,95
181303,Student181303,25,85
181304,Student181304,18,66
181305,Student181305,25,69
181306,Student181306,25,55
181307,Student181307,18,53
181308,Student181308,19,83
181309,Student181309,18,61
181310,Student181310,24,54
181311,Student181311,19,51
181312,Student181312,25,91
181313,Student181313,18,72
181314,Student181314,20,42
181315,Student181315,25,79
181316,Student181316,22,99
181317,Student181317,21,99
181318,Student181318,21,82
181319,Student181319,20,65
181320,Student181320,25,96
181321,Student181321,20,71
181322,Student181322,21,88
181323,Student181323,19,61
181324,Student181324,23,68
181325,Student181325,23,94
181326,Student181326,21,81
181327,Student181327,22,97
181328,Student181328,20,75
181329,Student181329,20,99
181330,Student181330,18,63
181331,Student181331,20,100
181332,Student181332,21,54
181333,Student181333,25,47
181334,Student181334,24,86
181335,Student181335,23,94
181336,Student181336,22,61
181337,Student181337,20,89
181338,Student181338,22,76
181339,Student181339,24,37
181340,Student181340,24,99
181341,Student181341,23,84
181342,Student181342,18,94
181343,Student181343,21,46
181344,Student181344,25,68
181345,Student181345,22,93
181346,Student181346,23,43
181347,Student181347,18,78
181348,Student181348,25,67
181349,Student181349,25,73
181350,Student181350,22,73
181351,Student181351,25,40
181352,Student181352,24,73
181353,Student181353,21,78
181354,Student181354,21,42
181355,Student181355,23,82
181356,Student181356,23,40
181357,Student181357,25,54
181358,Student181358,25,82
181359,Student181359,21,54
181360,Student181360,20,84
181361,Student181361,25,64
181362,Student181362,20,38
181363,Student181363,24,69
181364,Student181364,20,75
181365,Student181365,19,47
181366,Student181366,25,64
181367,Student181367,25,99
181368,Student181368,23,96
181369,Student181369,24,35
181370,Student181370,20,36
181371,Student181371,21,75
181372,Student181372,21,92
181373,Student181373,18,87
181374,Student181374,23,60
181375,Student181375,19,64
181376,Student181376,20,85
181377,Student181377,24,58
181378,Student181378,23,85
181379,Student181379,20,40
181380,Student181380,23,92
181381,Student181381,18,61
181382,Student181382,23,36
181383,Student181383,21,86
181384,Student181384,21,46
181385,Student181385,20,54
181386,Student181386,22,77
181387,Student181387,20,89
181388,Student181388,20,86
181389,Student181389,24,72
181390,Student181390,19,37
181391,Student181391,21,89
181392,Student181392,24,76
181393,Student181393,24,85
181394,Student181394,22,91
181395,Student181395,20,44
181396,Student181396,24,61
181397,Student181397,19,54
181398,Student181398,19,83
181399,Student181399,21,96
181400,Student181400,24,43
181401,Student181401,20,87
181402,Student181402,19,94
181403,Student181403,25,90
181404,Student181404,20,52
181405,Student181405,19,58
181406,Student181406,22,42
181407,Student181407,19,63
181408,Student181408,21,50
181409,Student181409,22,75
181410,Student181410,19,41
181411,Student181411,24,98
181412,Student181412,21,59
181413,Student181413,20,89
181414,Student181414,21,92
181415,Student181415,18,76
181416,Student181416,21,84
181417,Student181417,18,87
181418,Student181418,20,86
181419,Student181419,24,60
181420,Student181420,23,87
181421,Student181421,22,58
181422,Student181422,19,68
181423,Student181423,22,85
181424,Student181424,21,49
181425,Student181425,23,48
181426,Student181426,18,50
181427,Student181427,19,94
181428,Student181428,20,73
